Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Grades,Stress_Level
7.910312386883594,2.2309371606507797,7.341249547534373,1.217500904931254,5.3,7.93453141967461,2
6.9,1.5805105813359135,7.2902552906679565,4.7,3.52923412799613,8.39153174400774,2
6.898949525510428,2.4515757117343573,9.598949525510427,0.5526261862239286,4.497899051020857,6.524212144132822,2
7.452062760167678,1.9652914932215484,6.704125520335355,0.7479372398323225,7.1305829864430965,7.6927309638155545,2
7.771980159587756,1.0960148803091836,7.267995039896939,5.507970239381633,2.3560396808244892,8.411183135649592,2
6.93134303145114,1.35820929139848,7.1477616142481,4.73134303145114,3.83134303145114,7.867761051155646,2
6.738920167873417,2.5389201678734166,7.544319328506335,0.916760503620249,6.261079832126583,7.33136134298733,2
6.29891623485197,3.007586356036209,7.6,1.9032512954440894,5.190246113667731,6.209753886332269,2
6.643229185851558,3.1905381976419265,6.181076395283853,0.40946180235807367,7.57569441886459,6.8878472094322944,2
6.82738600303584,1.42738600303584,6.7,3.12738600303584,5.91784199089248,7.570871332321387,2
7.455450910072332,2.6126177261686268,8.404205908722876,5.395794091277124,0.1319313637590415,8.261759773156646,2
6.285018590115241,3.290012393410161,7.385018590115242,3.3049938032949195,3.734956623064437,6.339950426359356,2
7.185182144081267,1.0098785706124889,6.729635711837466,4.995060714693755,4.080242858775022,8.000242858775023,2
6.370624844750686,0.2853124223753428,6.914687577624657,1.0587503104986289,9.370624844750685,8.016218571463288,2
7.057713951481141,2.0263674424339597,10.0,2.3631837212169797,2.55273488486792,7.56567325452359,2
7.130932686813008,1.8484455219783196,6.6,5.665466343406504,2.755155447802168,7.37731602967046,2
7.882715691320774,2.282715691320774,6.8,5.458642154339613,1.5759264630188388,8.423919368169832,2
6.630065181758941,1.0685341818520335,6.735667727315042,2.5971987272219494,6.968534181852034,7.565732909073983,2
6.898244463176888,1.5672518456077038,9.73625922803852,5.4,0.39824446317688844,7.0235110736462225,2
7.3257123588313044,1.2514247176626079,9.599050188224927,3.3733378293936243,2.450474905887536,8.087143820584348,2
6.7957895218629245,2.804210478137076,8.920842095627416,2.8166316174903394,2.6625262868822457,6.97418944863128,2
6.084152742882178,2.8579236285589107,8.478961814279456,1.4579236285589108,5.121038185720544,7.800082341392896,2
6.681758779390262,0.3456030515243452,9.863517558780524,4.872638169085393,2.236482441219476,7.34983664332322,2
7.901115939059483,2.203347817178451,7.297768121881033,0.9988840609405163,5.598884060940517,7.884274639611336,2
7.4,0.5287793800083221,6.3057558760016645,2.459708867988349,7.3057558760016645,8.46431356878968,2
7.025235558838132,3.5450471117676265,8.554952888232373,0.46485866469712067,4.409905776464747,7.732146661742802,2
7.488306100274675,1.8792347493133117,6.655846949862663,3.3649183008240264,4.611693899725324,8.313005174107305,2
6.32245916344834,2.51122958172417,7.911229581724171,4.91016334620664,2.34491832689668,7.6126225096549796,2
6.524542493723961,0.2596339949791685,8.859633994979168,5.735091501255208,2.6210980150624943,6.650183002510416,2
7.246826806571042,2.0414664917861973,6.776586596714479,3.6117067016427606,4.323413403285521,7.57033881706387,2
7.942803327178866,2.3428033271788657,6.8,5.428598336410567,1.4857950092317014,8.488513576717281,2
6.6,2.361510631717472,6.2,0.21924468414126386,8.619244684141265,7.784769787365651,2
6.0,1.8091090316581306,6.985465418994878,0.1763563873367478,9.029069162010243,6.730582424582586,2
6.189887732387721,2.879775464775442,9.059550929550884,4.740449070449116,1.1303368028368372,7.013259033758959,2
6.7,2.0579465969425015,7.874767958165501,0.1756961255034977,7.1915893193885,6.981119518262549,2
7.64951543427044,0.6803876525836481,8.119612347416352,0.8906783920213841,6.6598061737081755,8.543087221831321,2
6.6,0.4,6.8218289019092575,0.6145526012728387,9.563618496817902,8.27272369936358,2
7.5,2.393116035574214,9.42469795849675,2.6287440237161426,2.053441982212893,7.973279008893553,2
6.729375777284351,1.3881273318530511,8.75312111357825,0.3,6.82937577728435,7.044626710025571,2
6.843055853550671,1.0244046341925699,6.18373024387162,2.7244046341925703,7.22440463419257,7.570337195160475,2
6.466064914365923,0.8678701712681536,9.483032457182961,4.574548685774442,2.6084837714085194,6.830487325760406,2
6.6106883371990595,2.6973279157002352,7.398663957850118,5.893319789250588,1.4,7.488550669759248,2
7.31286460212194,3.537427079575612,7.275437522546328,4.08713539787806,1.7871353978780602,7.300233345358041,2
7.6,3.562935785293311,6.148256858826756,0.24825685882675638,6.440550497053176,8.20908260440652,2
7.362559913451501,3.1,7.031040302919749,2.550239653806002,3.956160129822749,7.036895969708025,2
7.526375711308071,2.7158254267848427,6.194724857738386,4.526375711308071,3.0366982928606303,7.411032258155256,2
7.698600106382287,0.9097992553239904,7.093000531911435,3.897200212764574,4.401399893617714,7.703499734044282,2
6.473986544422318,0.7233109073705292,7.675337818525894,3.052026911155365,6.0753378185258935,7.396418837808755,2
7.824748082893817,0.48712212434072527,8.987122124340726,3.6871221243407253,3.0138855440840073,8.550582419668615,2
7.849899569980799,2.508350071669867,7.783299856660266,4.308350071669866,1.5501004300192012,7.966639885328213,2
6.9,3.7222853084072565,8.777714691592744,2.4114265420362813,2.1885734579637184,7.557714691592744,2
6.223361699894323,0.6233616998943221,9.020797875132098,2.4324787250792586,5.7,7.812449997375828,2
7.603044593527117,1.5575777990753024,7.012111004623488,1.5121110046234882,6.315155598150605,7.728788899537651,2
7.546822807452632,1.2625417540378945,7.246822807452633,5.015718946585262,2.928093684471579,8.21933115826021,2
6.244478992922461,0.22223949646123028,6.97776050353877,1.311042014155079,9.24447899292246,7.87115084186083,2
6.552212468712742,3.9,7.952212468712742,2.101474979141828,3.4941000834326874,7.200294995828365,2
7.995458542093032,2.3954585420930323,6.8,5.402270728953484,1.4068121868604513,8.54511793275001,2
6.806267871601175,3.4531339358005875,7.8,2.781196385196476,3.1594018074017622,7.503133935800587,2
7.171848362159081,2.894369672431816,8.51689098270455,5.3,0.11689098270455121,8.120159263888626,2
7.111881791626807,1.7475271665072287,6.711881791626808,3.4237635832536144,5.0049456669855426,7.484752716650723,2
6.158763123388552,2.429484251933737,6.276494750644579,3.5352578740331313,5.6,7.7823916010313265,2
6.659684120846426,2.4701579395767874,6.635078969788394,5.675394848941968,2.5596841208464256,7.384970902417763,2
7.301582048293831,3.4492089758530846,7.423813463779627,3.026977560367288,2.798417951706169,7.594920897585308,2
7.141663123490284,1.375010629529148,7.641663123490284,0.5083156174514203,7.333347506038864,8.036656745772795,2
7.996217254847454,0.7,8.696217254847454,1.7735207839321794,4.834044706372912,8.11356933324067,2
6.8,2.962616478428666,6.374870579523704,2.7250258840952593,5.13748705795237,7.344984469542845,2
6.414284834512745,2.5428560431409304,9.085716705089954,5.814286374115442,0.14285604314093037,7.935715165487256,2
7.2868599128189455,2.6868599128189463,9.26570043590527,0.7342995640947301,4.026280174362108,8.523942026154316,2
6.7,1.489438335407781,8.632921248444164,2.789438335407781,4.388202080740274,7.494101040370136,2
6.725744222391572,1.8889667618321833,6.5036777460559385,3.0852890157762447,5.796322253944061,7.180735549211187,2
7.29270731518611,0.49513821012407344,9.8,3.6048617898759265,2.8072926848138895,8.047933739302731,2
7.106024234658472,0.4909636480122917,8.090963648012291,5.603012117329236,2.7090363519877085,7.75753029332309,2
6.674104052829654,3.9,9.308631982390116,2.912947973585173,1.2043159911950576,6.931441237861252,2
7.197971197671736,1.4673429341094213,9.302028802328264,5.3782286227396146,0.6544284431509644,6.639594239534348,2
6.85277011090863,1.78891955636548,7.53614944545685,4.55831033272589,3.2638505545431498,8.3224792994533,2
7.00070352038807,1.0978894388357903,6.0028140815522795,2.90070352038807,6.99788943883579,7.183658306017963,2
7.30737965647354,0.5295186258941595,9.89262034352646,4.940962748211681,1.3295186258941596,7.748267477163779,2
6.62307285779934,3.110770856880264,6.733843714679604,1.8892291431197359,5.643083427521057,7.837381200551445,2
7.59079076068573,0.8092092393142704,6.58772101424764,3.6092092393142705,5.40306974643809,8.226976901714323,2
6.338451077914925,2.7953804311659702,8.147690215582985,2.052309784417015,4.666168490919104,7.64076086233194,2
7.462939863813526,3.5,7.277639182881158,4.122360817118842,1.6370601361864738,7.405175945525411,2
6.747874344492309,3.621700524406153,7.8,2.3478743444923085,3.4825507866092296,7.4374270149243085,2
7.627270532383887,0.8090917870464454,8.545454106476777,1.1,5.9181835740928905,8.35909420142417,2
7.125511616016813,0.2234651519495619,8.951023232033625,2.2,5.5,8.2816371712538,2
6.31686286238462,3.4247057064230697,7.30902001834617,3.00784284403845,3.94156856880769,7.94627427523076,2
6.839536795803604,2.390115801049099,7.019768397901802,2.590115801049099,5.160463204196396,7.435814718321442,2
7.204544638034146,3.0727321717951255,6.113633914102437,1.0045446380341458,6.604544638034145,7.271823244188296,2
7.387614724163107,1.771903681040777,7.843807362081554,3.8404815947961155,3.156192637918446,8.139151287881939,2
6.1198354063693765,2.1099177031846885,7.97520574203828,3.5,4.295041148407655,6.980991770318469,2
7.278052756778183,1.4438944864436334,8.467079135167275,4.6,2.2109736216109086,8.117697837918186,2
6.827828376392856,1.1177372988857148,7.554434324721429,5.417737298885715,3.082262701114285,7.354434324721429,2
7.0,2.0620132597801537,9.151946960879386,2.2379867402198466,3.5480530391206146,7.307369502505646,2
7.833571290211321,3.8613094085094337,7.116785645105661,4.427738118298113,0.7605955378754725,7.669047526807547,2
7.781187884027624,3.6752484638895044,9.543563652082872,0.05643634791712839,2.943563652082872,7.659801228888396,2
6.978219042963989,2.6608904785180054,8.56815079753001,5.3,0.4927396809879964,7.981684755853187,2
7.387988663184368,3.347346559618237,7.035335222802606,3.664664777197395,2.564664777197395,8.051592064229057,2
7.633462444740349,1.2498063328894768,9.716731222370175,0.408171944074564,4.991828055925437,7.300232400532628,2
6.192226536303502,1.1611326815175076,8.9,2.0077734636964983,5.738867318482493,7.112226536303502,2
7.120484153867066,1.0897579230664667,8.794878961533234,1.3923184422998498,5.602560519233383,7.141252309637082,2
7.894484297791841,1.8068946277601987,6.693105372239802,4.504136776656119,3.10137892555204,8.08924438069409,2
6.349080857009873,3.4301838285980253,9.330183828598026,3.9112868001861787,0.9792646856078981,7.414172771308885,2
7.024732543559116,0.25360963663441205,9.9,4.621657819806472,2.2,7.260828909903236,2
6.754763808143164,1.0523779069709378,7.754763808143164,5.6,2.8380944767427345,7.508334665700215,2
7.851036015765559,2.167584482263746,8.255861494087915,5.544138505912084,0.18137950197069488,8.434828256897433,2
7.763053765489224,2.1423655862769397,9.573892469021551,4.1837419447015085,0.3369462345107759,8.281526882744611,2
7.9837383060655105,0.7,8.68373830606551,1.6861681424585762,4.946355245410402,8.092355120311368,2
6.291092718449384,0.24453640775307878,8.626721844651847,0.7089072815506157,8.128741747595074,7.732185436898768,2
6.329014897169268,0.2354925514153662,9.05323882712305,2.517746275707683,5.864507448584634,7.11405526125072,2
6.889959982658385,0.5698799479751544,8.115060026012422,4.430120052024846,3.9949799913291923,7.506024010404969,2
6.245143901677672,0.25485609832232803,8.109712196644656,4.072571950838836,5.317715852516508,7.359658291845439,2
7.293292402032105,0.5613415195935789,8.184024558780738,3.022683039187158,4.9386584804064215,7.327926323657789,2
6.325472910887186,1.265405570967505,9.150945821774371,4.6,2.658175696370938,6.692925619798467,2
7.54618278668321,3.020181454993796,6.373091393341606,2.147090061652191,4.913454303329198,7.094799733662117,2
6.459819166850123,0.08660638895004084,6.1133936110499585,1.5794575005503675,9.76072333259951,6.940632916024571,2
7.972868797936286,0.4090437340212379,8.390956265978762,0.4271312020637137,6.8,8.448346930925668,2
6.886816512751374,2.7184568821480766,6.1105467897989,5.694726605100549,2.5894532102010994,7.694726605100549,2
7.57412197987317,3.511768316560975,8.887060989936584,1.7882316834390248,2.2388170301902446,6.669408515095123,2
7.481055333078183,3.5,7.3863319984691,4.0136680015309,1.6189446669218168,7.412422133231273,2
6.3974552258629895,3.394910451725978,6.497455225862989,5.497455225862989,2.2127238706850556,7.497200748449288,2
6.369916621779295,3.5601667564414115,9.715041689110352,0.7451250673310584,3.6097498653378834,7.213983324355858,2
6.602934642323933,3.2594130715352136,6.859413071535213,0.5,6.778239214605641,7.432641178091539,2
7.3,0.6238218286737957,9.528534513978613,5.185732743010694,1.3619109143368977,7.557120708387168,2
7.884957198907302,3.2240684817483176,8.787965759125843,0.5909743193443809,3.5120342408741587,7.724813696349663,2
7.952635676940712,3.5,9.68421189231357,0.3947286461185747,2.4684237846271415,7.696829401483791,2
6.332334259057772,3.483832870471114,9.048501388586658,3.4485013885866587,1.6868300932977967,7.742815602083562,2
6.67191478814352,1.8593920520615088,8.440607947938492,0.1,6.928085211856479,7.9925227360820115,2
7.624445850701299,3.4,8.534072199064934,2.2340721990649337,2.2074097511688326,8.03777707464935,2
6.882022121579212,1.5179778784207882,8.363296464034647,5.6,1.6367035359653532,8.150487615402962,2
7.9492620530141656,1.622550198660371,6.250737946985835,0.5718122516745364,7.605637549665093,8.444362450334907,2
6.6541110494979785,2.8188334257530316,9.181166574246967,0.9053056633785372,4.440583287123484,7.049655635652628,2
7.218709899086992,1.506450504565039,9.881290100913008,1.5561296972609768,3.8374197981739844,7.231225939452195,2
7.5,2.4998306039716782,9.30019762869971,2.6998870693144523,2.000084698014161,7.999957650992919,2
6.899663683707391,2.6989910511221717,6.101681581463047,5.6993273674147815,2.6003363162926094,7.6997309469659125,2
6.366629511680788,2.1110863411205254,6.877715852801313,1.0444568294397374,7.600111464957635,7.311119780607816,2
6.330696224554154,3.1306962245541534,9.161708809373643,2.5693037754458468,2.8075949660722044,6.965158296117875,2
7.116570281035271,1.4055234270117571,7.972382864941214,3.5,4.005523427011757,8.679010977355322,2
6.7601410437290355,1.8699294781354823,6.530070521864518,3.1451057827967768,5.694753173474188,7.225105782796776,2
7.2505303796513605,0.39787848139455817,7.948408861045919,5.526856328779762,2.8763259491284012,8.03710221526148,2
6.15494558646899,1.6450544135310095,8.990108827062018,4.870326481186056,2.3395646917519253,6.82329383306745,2
6.3516637660605975,0.18708405848485052,6.264579707575748,4.8,6.396672467878804,7.345831883030299,2
6.1045948972741275,1.6540510272587223,9.518379589096511,3.0321642809188942,3.6908102054517444,6.896324082180698,2
7.381852390335264,0.9575301462196479,7.881852390335264,0.9818523903352641,6.796912682774559,8.424284614746826,2
7.460049963852423,3.922864280550346,7.354271438899308,4.631407158348962,0.6314071583489611,7.06263780911822,2
7.432829931559414,3.5641496577970715,6.9,0.7373605475246854,5.365659863118829,7.847170068440586,2
6.223625648091579,1.5381871759542105,8.190935879771052,1.4854384721373688,6.56181282404579,7.505765675648738,2
7.292551184590148,1.1851023691802958,9.643265087213136,3.4507139026229883,2.4283674563934317,8.103724407704926,2
7.334067277659888,3.022711518439926,6.8,3.7205096854602595,3.122711518439926,7.268644240780037,2
7.00294391735568,2.9284268044072004,6.9,0.2343146391185599,6.9343146391185595,7.493431463911856,2
7.1,3.3642153906326553,6.252030770090379,0.7,6.583753839276966,8.129439995530028,2
7.691072643305744,2.0910726433057443,7.649550230909203,5.245536321652873,1.3227681608264361,7.986207574032983,2
7.1479836498888005,2.9959672997776012,7.808065400444797,1.8479836498888007,4.2,7.468953691045274,2
6.52609075015927,2.6556544500955623,9.088691099808877,4.359127399872584,1.3704363000637079,7.225396160203866,2
6.379237264490206,0.2896186322451029,6.910381367754897,1.0415254710195883,9.379237264490206,8.026122854163736,2
6.812187594307077,3.7,9.019531014232308,2.080468985767693,2.3878124056929226,7.421937669752739,2
6.362996080797504,3.3493385589366618,7.649338558936662,2.738326801329172,3.9,7.8712763340328245,2
6.161393146484959,0.21930342675752057,8.298258566893802,2.642089719727438,6.6789551401362806,7.165253831836463,2
7.5865984771549355,2.073196954309872,9.653606091380256,2.5597954314648077,2.1268030456901283,7.0706137056055764,2
7.397121732368666,3.1115130705253358,6.923026141050672,2.6827303942119967,3.8856086618433303,7.055756535262668,2
6.073458823297914,0.30205490226944764,9.128596078971533,2.7469176465958287,5.748972548865276,7.623458823297914,2
7.437969044864654,2.8101547756767324,9.3,2.7,1.7518761794586142,7.6154080781608515,2
6.247960115950388,2.3928558376694564,8.0,5.618368092760311,1.7408159536198449,7.815920231900776,2
6.121296416150891,3.5296286707928717,8.706482080754455,4.385185664603564,1.257407167698218,7.0012964161508915,2
7.272725704882646,2.727274295117354,9.213637147558677,0.7863628524413231,4.0,8.421812537577525,2
6.298545533433211,0.5058178662671527,6.301454466566788,2.288364267465694,8.605817866267152,7.418254640119854,2
7.2701175117613195,0.4649412441193403,6.329882488238681,2.094823732358021,7.840235023522639,7.951952995295473,2
7.282016462629073,3.1410082313145367,7.72302469394361,1.9,3.95395061211278,7.185041156572684,2
6.7961220225498655,0.7176732135299198,7.196122022549866,5.625429168430188,3.6646535729401606,7.166293689921941,2
6.087494984404746,0.9500200623810168,6.187494984404745,2.1,8.674989968809491,7.201254514035729,2
